chitchat	0 加 0 等于 几	0 加 0 等于 多少	0 加 0 等于 几	0 加 0 等于 多少
chitchat	你 反应 太 慢 了	这 个 效率 也 很 低 啊	你 反应 太 慢 了	这 个 效率 也 很 低 啊
chitchat	你 你 是 美女 吗	那 你 觉得 自己 漂亮 吗	你 你 是 美女 美 女 吗	那 你 觉得 自己 自 漂亮 漂 吗
chitchat	你 你 是 美女 吗	你 觉得 自己 漂亮 吗	你 你 是 美女 美 女 吗	你 觉得 自己 自 漂亮 漂 吗
chitchat	明天 天气 怎么样	聪明 的 ET 告诉 我 今天 的 天气	明天 天气 怎么 样	聪明 的 ET 告诉 我 今天 的 天气
chitchat	明天 天气 怎么样	今天 的 天气	明天 天气 怎么 样	今天 的 天气
chitchat	明天 天气 怎么样	今天 天气 怎么样 呢	明天 天气 怎么 样	今天 天气 怎么 样 呢
chitchat	明天 天气 怎么样	明天 会 下雨 吗	明天 天气 怎么 样	明天 会 下雨 雨 吗
chitchat	明天 天气 怎么样	那 后天 下雨 吗	明天 天气 怎么 样	那 后天 下雨 雨 吗
chitchat	明天 天气 怎么样	今天 天气	明天 天气 怎么 样	今天 天气
chitchat	明天 天气 怎么样	天气 如何	明天 天气 怎么 样	天气 如何
chitchat	明天 天气 怎么样	天气 怎么样	明天 天气 怎么 样	天气 怎么 样
chitchat	明天 天气 怎么样	今天 的 天气 怎么样	明天 天气 怎么 样	今天 的 天气 怎么 样
chitchat	明天 天气 怎么样	今天 天气 怎么样 啊	明天 天气 怎么 样	今天 天气 怎么 样 啊
chitchat	明天 天气 怎么样	今天 天气 怎么样	明天 天气 怎么 样	今天 天气 怎么 样
chitchat	明天 天气 怎么样	今天 天气 温度	明天 天气 怎么 样	今天 天气 温度 度
chitchat	明天 天气 怎么样	今天 的 天气 怎么样 啊	明天 天气 怎么 样	今天 的 天气 怎么 样 啊
chitchat	明天 天气 怎么样	昨天 的 天气 呢	明天 天气 怎么 样	昨天 的 天气 呢
chitchat	明天 天气 怎么样	今天 杭州 温度 几度	明天 天气 怎么 样	今天 杭州 杭 温度 度 几 度
chitchat	明天 天气 怎么样	明天 下雨 吗	明天 天气 怎么 样	明天 下雨 雨 吗
chitchat	明天 天气 怎么样	明天 的 天气 怎么样 呢	明天 天气 怎么 样	明天 的 天气 怎么 样 呢
chitchat	明天 天气 怎么样	会 下雨 吗	明天 天气 怎么 样	会 下雨 雨 吗
chitchat	明天 天气 怎么样	北京 明天 Pm   0.0 多少	明天 天气 怎么 样	北京 京 明天 Pm   0.0 多少
chitchat	明天 天气 怎么样	呃 ， Pm   0.0 是 多少	明天 天气 怎么 样	呃 ， Pm   0.0 是 多少
chitchat	明天 天气 怎么样	今天 天气 如何	明天 天气 怎么 样	今天 天气 如何
chitchat	明天 天气 怎么样	今天 杭州 天气 怎么样	明天 天气 怎么 样	今天 杭州 杭 天气 怎么 样
chitchat	明天 天气 怎么样	杭州 的 天气	明天 天气 怎么 样	杭州 杭 的 天气
chitchat	明天 天气 怎么样	杭州 天气 怎么样	明天 天气 怎么 样	杭州 杭 天气 怎么 样
chitchat	明天 天气 怎么样	今天 天气 好 吗	明天 天气 怎么 样	今天 天气 好 吗
chitchat	明天 天气 怎么样	后天 的 天气	明天 天气 怎么 样	后天 的 天气
chitchat	明天 天气 怎么样	杭州 天气	明天 天气 怎么 样	杭州 杭 天气
chitchat	明天 天气 怎么样	北京市 的 天气 呢	明天 天气 怎么 样	北京 市 的 天气 呢
chitchat	明天 天气 怎么样	后天 会 下雨 吗	明天 天气 怎么 样	后天 会 下雨 雨 吗
chitchat	明天 天气 怎么样	今天 美国 天气 怎么样	明天 天气 怎么 样	今天 美国 天气 怎么 样
chitchat	明天 天气 怎么样	你 知道 天气 吗	明天 天气 怎么 样	你 知道 天气 吗
chitchat	明天 天气 怎么样	今天 天气 怎么样 ， 今天 天 才 他 的 呃	明天 天气 怎么 样	今天 天气 怎么 样 ， 今天 天 才 他 的 呃
chitchat	明天 天气 怎么样	嗯 今天 的 天气 ， 明天 的 天气 ， 昨天 美国 天气 怎么样	明天 天气 怎么 样	嗯 今天 的 天气 ， 明天 的 天气 ， 昨天 美国 天气 怎么 样
chitchat	给 我 讲 个 笑话 吧	讲 个 笑话 吧	给 我 讲 个 笑话 吧	讲 个 笑话 吧
chitchat	给 我 讲 个 笑话 吧	说 个 笑话	给 我 讲 个 笑话 吧	说 个 笑话
chitchat	给 我 讲 个 笑话 吧	讲 个 笑话	给 我 讲 个 笑话 吧	讲 个 笑话
chitchat	给 我 讲 个 笑话 吧	你 给 我 讲 个 笑话 吧	给 我 讲 个 笑话 吧	你 给 我 讲 个 笑话 吧
chitchat	给 我 讲 个 笑话 吧	笑话	给 我 讲 个 笑话 吧	笑话
chitchat	给 我 讲 个 笑话 吧	给 我 讲 一个 笑话 吧	给 我 讲 个 笑话 吧	给 我 讲 一个 一 个 笑话 吧
chitchat	给 我 讲 个 笑话 吧	给 我 讲 个 笑话	给 我 讲 个 笑话 吧	给 我 讲 个 笑话
chitchat	给 我 讲 个 笑话 吧	呃 你 给 我 讲 个 笑话 吧	给 我 讲 个 笑话 吧	呃 你 给 我 讲 个 笑话 吧
chitchat	给 我 讲 个 笑话 吧	可以 讲 一 个 冷笑话 吗	给 我 讲 个 笑话 吧	可以 讲 一 个 冷 笑话 吗
chitchat	给 我 讲 个 笑话 吧	你 讲个 笑话 呗	给 我 讲 个 笑话 吧	你 讲 个 笑话 呗
chitchat	给 我 讲 个 笑话 吧	那么 比如 讲 个 笑话 吧	给 我 讲 个 笑话 吧	那么 比如 讲 个 笑话 吧
chitchat	给 我 讲 个 笑话 吧	那 你 给 我 讲 个 笑话 吧	给 我 讲 个 笑话 吧	那 你 给 我 讲 个 笑话 吧
chitchat	给 我 讲 个 笑话 吧	你 说 一 个 冷笑话	给 我 讲 个 笑话 吧	你 说 一 个 冷 笑话
chitchat	你 的 地址 是 哪里	你 是 哪里 的	你 的 地址 是 哪里	你 是 哪里 的
chitchat	你 的 地址 是 哪里	请 问 你 是 杭州人 吗	你 的 地址 是 哪里	请 问 你 是 杭 州 人 吗
chitchat	你 觉得 自己 美 吗	你 是 美女 吗	你 觉得 自己 自 美 吗	你 是 美女 美 女 吗
chitchat	我 现在 在 哪里 啊	我们 在 哪儿	我 现在 在 哪里 啊	我们 在 哪儿
chitchat	你 是 谁 开发 了 呀	你 是 谁 开发 的	你 是 谁 开发 了 呀	你 是 谁 开发 的
chitchat	你 是 谁 开发 了 呀	你 是 谁 创造 的	你 是 谁 开发 了 呀	你 是 谁 创造 的
chitchat	你 是 谁 开发 了 呀	你 从 哪儿 来	你 是 谁 开发 了 呀	你 从 哪儿 来
chitchat	你 是 谁 开发 了 呀	是 谁 创造 了 你	你 是 谁 开发 了 呀	是 谁 创造 了 你
chitchat	你 是 谁 开发 了 呀	嗯 ， 你 是 谁 制造 的	你 是 谁 开发 了 呀	嗯 ， 你 是 谁 制造 制 造 的
chitchat	你 是 谁 开发 了 呀	谁 把 你 创造 出来 的 呀	你 是 谁 开发 了 呀	谁 把 你 创造 出来 的 呀
chitchat	你 是 谁 开发 了 呀	问 ， 那 你 怎么 做 出来 的	你 是 谁 开发 了 呀	问 ， 那 你 怎么 做 出来 的
chitchat	你 是 谁 开发 了 呀	你 是 怎么 来到 这 个 世界 上 的	你 是 谁 开发 了 呀	你 是 怎么 来到 这 个 世界 上 的
chitchat	你 是 怎么 互动 呢	你 怎么 互动 呢	你 是 怎么 互动 呢	你 怎么 互动 呢
chitchat	你 的 智商 有 多少	你 的 智商 是 多少	你 的 智商 有 多少	你 的 智商 是 多少
chitchat	你 的 智商 有 多少	你 智商 多 高	你 的 智商 有 多少	你 智商 多 高
chitchat	你 的 智商 有 多少	你 现在 的 智能 水平 在 什么 ， 阶段 啊	你 的 智商 有 多少	你 现在 的 智能 水平 在 什么 ， 阶段 段 啊
chitchat	你 的 智商 有 多少	你 觉得 你 自己 都 够 聪明 吗	你 的 智商 有 多少	你 觉得 你 自己 自 都 够 聪明 吗
chitchat	你 的 智商 有 多少	你 觉得 你 有 智慧 吗	你 的 智商 有 多少	你 觉得 你 有 智慧 吗
chitchat	你 的 智商 有 多少	真的 知道 很多 吗	你 的 智商 有 多少	真 的 知道 很 多 吗
chitchat	你 的 套路 很 深嘛	你 的 套路 很 深嘛	你 的 套路 很 深 嘛	你 的 套路 很 深 嘛
chitchat	我 觉得 挺 好看 的	我 觉得 挺 好看 的	我 觉得 挺 好看 好 的	我 觉得 挺 好看 好 的
chitchat	你 还是 亚洲人 呢	你 还是 亚洲人 呢	你 还是 亚 洲 人 呢	你 还是 亚 洲 人 呢
chitchat	那 你 是 哪国 人 呢	那 你 是 哪国 人 呢	那 你 是 哪 国 人 呢	那 你 是 哪 国 人 呢
chitchat	你 学过 哲学 可 吗	你 学过 哲学 可 吗	你 学 过 哲学 可 吗	你 学 过 哲学 可 吗
chitchat	出门 要 戴 口罩 吗	出门 要 戴 口罩 吗	出门 要 戴 口罩 吗	出门 要 戴 口罩 吗
chitchat	中国 有 多少 人口	中国 有 多少 人口	中国 有 多少 人口	中国 有 多少 人口
chitchat	什么 是 图灵 测试	什么 是 图灵 测试	什么 是 图灵 测试 测 试	什么 是 图灵 测试 测 试
chitchat	会 不 会 讲客 家话	朋友 讲客 家话 吗	会 不 会 讲 客 家 话	朋友 讲 客 家 话 吗
chitchat	你 有 多 大 的 容量	你 有 多 大 的 容量	你 有 多 大 的 容量 量	你 有 多 大 的 容量 量
chitchat	你 还有 多少 电量	你 还有 多少 电量	你 还有 多少 电量	你 还有 多少 电量
chitchat	你 什么 都 会 说 吗	你 什么 都 会 说 吗	你 什么 都 会 说 吗	你 什么 都 会 说 吗
chitchat	你 觉得 你 好玩 吗	你 觉得 自己 怎么样	你 觉得 你 好玩 吗	你 觉得 自己 自 怎么 样
chitchat	你 觉得 你 好玩 吗	你 能 证明 你 有 意思 吗	你 觉得 你 好玩 吗	你 能 证明 你 有 意思 吗
chitchat	你 是 怎么 运行 的	你 是 你 是 怎么 思考 的	你 是 怎么 运行 的	你 是 你 是 怎么 思考 的
chitchat	呃 你 最 擅长 什么	你 最 大 的 ， 呃 ， 亮点 是 什么	呃 你 最 擅长 什么	你 最 大 的 ， 呃 ， 亮点 是 什么
chitchat	呃 你 最 擅长 什么	而 你 最擅 长 什么 ， 听 不 懂 啊	呃 你 最 擅长 什么	而 你 最 擅 长 什么 ， 听 不 懂 啊
chitchat	你 的 爸爸 妈妈 是 谁	你 的 妈妈 是 谁	你 的 爸爸 爸 妈妈 妈 是 谁	你 的 妈妈 妈 是 谁
chitchat	你 的 爸爸 妈妈 是 谁	你 爸爸 是 谁	你 的 爸爸 爸 妈妈 妈 是 谁	你 爸爸 爸 是 谁
chitchat	你 的 爸爸 妈妈 是 谁	你 的 爸爸 是 谁	你 的 爸爸 爸 妈妈 妈 是 谁	你 的 爸爸 爸 是 谁
chitchat	你 的 爸爸 妈妈 是 谁	你 爸爸 是 谁 呀	你 的 爸爸 爸 妈妈 妈 是 谁	你 爸爸 爸 是 谁 呀
chitchat	你 的 爸爸 妈妈 是 谁	你 的 父母 是 谁	你 的 爸爸 爸 妈妈 妈 是 谁	你 的 父母 是 谁
chitchat	你 的 爸爸 妈妈 是 谁	你 的 爸爸 妈妈 是 谁 呀	你 的 爸爸 爸 妈妈 妈 是 谁	你 的 爸爸 爸 妈妈 妈 是 谁 呀
chitchat	你 的 爸爸 妈妈 是 谁	你 的 妈妈 是 谁 呀	你 的 爸爸 爸 妈妈 妈 是 谁	你 的 妈妈 妈 是 谁 呀
chitchat	你 的 爸爸 妈妈 是 谁	妈咪 是 谁	你 的 爸爸 爸 妈妈 妈 是 谁	妈咪 妈 是 谁
chitchat	你 给 我 讲 个 故事 吧	给 我 讲 个 故事	你 给 我 讲 个 故事 吧	给 我 讲 个 故事
chitchat	你 给 我 讲 个 故事 吧	给 我 讲 个 故事 吧	你 给 我 讲 个 故事 吧	给 我 讲 个 故事 吧
chitchat	你 给 我 讲 个 故事 吧	讲 个 故事 吗	你 给 我 讲 个 故事 吧	讲 个 故事 吗
chitchat	为什么 又 超时 了 呢	你 怎么 又 挂 了 呀	为 什么 又 超时 了 呢	你 怎么 又 挂 了 呀
chitchat	为什么 又 超时 了 呢	停止 录音 了 吗	为 什么 又 超时 了 呢	停止 录音 了 吗
chitchat	你 是 机器人 还是 人	你 是 人工 智能 吗	你 是 机器 人 还是 人	你 是 人工 智能 吗
chitchat	你 是 机器人 还是 人	你 不 是 机器人 吗	你 是 机器 人 还是 人	你 不 是 机器 人 吗
chitchat	你 是 机器人 还是 人	一 天 你 是 个人 吗 还是 机器	你 是 机器 人 还是 人	一 天 你 是 个人 吗 还是 机器
chitchat	你 是 机器人 还是 人	你 觉得 你 是 机器人 吗	你 是 机器 人 还是 人	你 觉得 你 是 机器 人 吗
chitchat	啊 刚 才 你 死机 了 吗	现在 恢复 正常 了 吧	啊 刚 才 你 死机 了 吗	现在 恢复 正常 了 吧
chitchat	啊 刚 才 你 死机 了 吗	还 没 恢复 好 吗	啊 刚 才 你 死机 了 吗	还 没 恢复 好 吗
chitchat	啊 刚 才 你 死机 了 吗	你 怎么 死机 了 呀	啊 刚 才 你 死机 了 吗	你 怎么 死机 了 呀
chitchat	今天 有 什么 大 新闻	今天 有 什么 大 新闻	今天 有 什么 大 新闻	今天 有 什么 大 新闻
chitchat	你 会 用 男生 说话 吗	你 会 用 男生 说话 吗	你 会 用 男生 男 说话 说 话 吗	你 会 用 男生 男 说话 说 话 吗
chitchat	你 只 能 识别 中文 吗	你 只 能 识别 中文 吗	你 只 能 识别 中文 中 文 吗	你 只 能 识别 中文 中 文 吗
chitchat	我 觉得 你 也 很 无聊	我 觉得 你 也 很 无聊	我 觉得 你 也 很 无聊	我 觉得 你 也 很 无聊
chitchat	说话 太 长 也 不 行 啊	说话 太 长 也 不 行 啊	说话 说 话 太 长 也 不 行 啊	说话 说 话 太 长 也 不 行 啊
chitchat	你 能 回答 我 问题 吗	你 能 回答 我 问题 吗	你 能 回答 我 问题 吗	你 能 回答 我 问题 吗
chitchat	你 能 给 我 打点 钱 吗	你 能 给 我 打点 钱 吗	你 能 给 我 打点 钱 吗	你 能 给 我 打点 钱 吗
chitchat	挖掘机 技术 哪 家 强	挖掘机 技术 哪 家 强	挖掘 机 技术 哪 家 强	挖掘 机 技术 哪 家 强
chitchat	你 喜欢 漂亮 衣服 吗	你 喜欢 漂亮 衣服 吗	你 喜欢 漂亮 漂 衣服 衣 服 吗	你 喜欢 漂亮 漂 衣服 衣 服 吗
chitchat	你 聪明 还是 我 聪明	你 聪明 还是 我 聪明	你 聪明 还是 我 聪明	你 聪明 还是 我 聪明
chitchat	你 要 不 要 休息 一下	你 要 不 要 休息 一下	你 要 不 要 休息 一下	你 要 不 要 休息 一下
chitchat	人类 是 怎么 进化 的	人类 是 怎么 进化 的	人类 人 是 怎么 进化 的	人类 人 是 怎么 进化 的
chitchat	你 知道 英雄联盟 吗	你 知道 英雄联盟 吗	你 知道 英雄 联盟 吗	你 知道 英雄 联盟 吗
chitchat	你 能 做 交通 预测 吗	你 能 做 交通 预测 吗	你 能 做 交通 预测 测 吗	你 能 做 交通 预测 测 吗
chitchat	可以 用 微信 付款 吗	可以 用 微信 付款 吗	可以 用 微 信 付款 吗	可以 用 微 信 付款 吗
chitchat	天 上 的 星星 有 几 颗	天 上 的 星星 有 几 颗	天 上 的 星星 有 几 颗	天 上 的 星星 有 几 颗
chitchat	奥运会 结束 多少 天	奥运会 结束 多少 天	奥运 会 结束 多少 天	奥运 会 结束 多少 天
chitchat	火星 上 有 什么 东西	火星 上 有 什么 东西	火星 上 有 什么 东西	火星 上 有 什么 东西
chitchat	美国 大选 谁 会 获胜	美国 大选 谁 会 获胜	美国 大选 谁 会 获胜	美国 大选 谁 会 获胜
chitchat	说 一下 元素 周期律	说 一下 元素 周期律	说 一下 元素 周期 律	说 一下 元素 周期 律
chitchat	你 是 男 的 还是 女 的	你 是 男生 还是 女生 啊	你 是 男 的 还是 女 的	你 是 男生 男 还是 女生 女 啊
chitchat	你 是 男 的 还是 女 的	你 是 男生 还是 女生	你 是 男 的 还是 女 的	你 是 男生 男 还是 女生 女
chitchat	你 是 男 的 还是 女 的	你 是 男 是 女	你 是 男 的 还是 女 的	你 是 男 是 女
chitchat	你 是 男 的 还是 女 的	你 是 男 的 女 的	你 是 男 的 还是 女 的	你 是 男 的 女 的
chitchat	你 是 男 的 还是 女 的	你 的 性别 是 什么	你 是 男 的 还是 女 的	你 的 性别 是 什么
chitchat	你 是 男 的 还是 女 的	你 是 男 的 吗	你 是 男 的 还是 女 的	你 是 男 的 吗
chitchat	你 是 男 的 还是 女 的	你 是 男 是 女 啊	你 是 男 的 还是 女 的	你 是 男 是 女 啊
chitchat	你 是 男 的 还是 女 的	那 你 是 男 的 还是 女 的	你 是 男 的 还是 女 的	那 你 是 男 的 还是 女 的
chitchat	你 是 男 的 还是 女 的	那 你 到底 是 男生 还是 女生 啊	你 是 男 的 还是 女 的	那 你 到底 是 男生 男 还是 女生 女 啊
chitchat	你 是 男 的 还是 女 的	那 你 是 男生 还是 女生	你 是 男 的 还是 女 的	那 你 是 男生 男 还是 女生 女
chitchat	你 是 男 的 还是 女 的	呃 你 是 女生 吗	你 是 男 的 还是 女 的	呃 你 是 女生 女 吗
chitchat	你 是 男 的 还是 女 的	那 你 究竟 是 男 的 还是 女 的 呢	你 是 男 的 还是 女 的	那 你 究竟 是 男 的 还是 女 的 呢
chitchat	你 是 男 的 还是 女 的	嗯 你 是 男 的 还是 女 的	你 是 男 的 还是 女 的	嗯 你 是 男 的 还是 女 的
chitchat	你 是 男 的 还是 女 的	你 是 男生 吗	你 是 男 的 还是 女 的	你 是 男生 男 吗
chitchat	你 是 男 的 还是 女 的	你 的 性别	你 是 男 的 还是 女 的	你 的 性别
chitchat	你 是 男 的 还是 女 的	是 男 的 是 女 的 啊	你 是 男 的 还是 女 的	是 男 的 是 女 的 啊
chitchat	你 是 男 的 还是 女 的	你 的 你 是 什么 性别 的	你 是 男 的 还是 女 的	你 的 你 是 什么 性别 的
chitchat	你 是 男 的 还是 女 的	人工 智能 也 有 性别 吧	你 是 男 的 还是 女 的	人工 智能 也 有 性别 吧
chitchat	说 什么 随便 说说 吧	呃 你 给 我 说 点 什么 呗	说 什么 随便 说说 吧	呃 你 给 我 说 点 什么 呗
chitchat	你 能 听到 我 说话 吗	还 没有 听 得 懂 我 在 说 什么 吗	你 能 听到 我 说话 说 话 吗	还 没有 听 得 懂 我 在 说 什么 吗
chitchat	你 能 听到 我 说话 吗	我 的 普通话 还 不 标准 吗	你 能 听到 我 说话 说 话 吗	我 的 普通 话 还 不 标准 标 吗
chitchat	你 能 模仿 我 的 声音 吗	你 能 不 能 模仿 我 的	你 能 模仿 我 的 声音 声 音 吗	你 能 不 能 模仿 我 的
chitchat	你 一 天 工作 多少 小时	你 一 天 工作 多少 小时	你 一 天 工作 多少 小时	你 一 天 工作 多少 小时
chitchat	你 只 能 听懂 普通话 吗	你 只 能 听懂 普通话 吗	你 只 能 听 懂 普通 话 吗	你 只 能 听 懂 普通 话 吗
chitchat	啊 这 个 有点 不 太 友好	啊 这 个 有点 不 太 友好	啊 这 个 有点 不 太 友好	啊 这 个 有点 不 太 友好
chitchat	哪里 可以 找 个 女朋友	哪里 可以 找 个 女朋友	哪里 可以 找 个 女 朋友	哪里 可以 找 个 女 朋友
chitchat	那 如何 迎娶 白富美 呢	那 如何 迎娶 白富美 呢	那 如何 迎娶 白 富 美 呢	那 如何 迎娶 白 富 美 呢
chitchat	那 我 能 做 你 女朋友 吗	那 我 能 做 你 女朋友 吗	那 我 能 做 你 女 朋友 吗	那 我 能 做 你 女 朋友 吗
chitchat	从 杭州 到 上海 有 多远	从 杭州 到 上海 有 多远	从 杭州 杭 到 上海 有 多 远	从 杭州 杭 到 上海 有 多 远
chitchat	中国 总共 有 多少 个 省	中国 总共 有 多少 个 省	中国 总共 有 多少 个 省	中国 总共 有 多少 个 省
chitchat	你 知道 什么 叫 成语 吗	你 知道 什么 叫 成语 吗	你 知道 什么 叫 成语 吗	你 知道 什么 叫 成语 吗
chitchat	你 知道 姚明 的 身高 吗	你 知道 姚明 的 身高 吗	你 知道 姚明 的 身高 吗	你 知道 姚明 的 身高 吗
chitchat	你 说 中国 有 多少 个 省	你 说 中国 有 多少 个 省	你 说 中国 有 多少 个 省	你 说 中国 有 多少 个 省
chitchat	可以 干嘛 可以 翻译 吗	可以 干嘛 可以 翻译 吗	可以 干 嘛 可以 翻译 吗	可以 干 嘛 可以 翻译 吗
chitchat	呃外 星人 真的 存在 吗	呃外 星人 真的 存在 吗	呃 外 星 人 真 的 存在 吗	呃 外 星 人 真 的 存在 吗
chitchat	网络 抖动 是 什么 意思	网络 抖动 是 什么 意思	网络 网 抖动 是 什么 意思	网络 网 抖动 是 什么 意思
chitchat	请问 到 西安 有 动车 吗	请问 到 西安 有 动车 吗	请问 到 西安 有 动车 吗	请问 到 西安 有 动车 吗
chitchat	好像 基本上 都 不 行 啊	好像 基本上 都 不 行 啊	好像 基 本 上 都 不 行 啊	好像 基 本 上 都 不 行 啊
chitchat	杭州市 的 市花 是 什么	嗯 杭州市 的 市花 是 什么	杭州 市 的 市花 是 什么	嗯 杭州 市 的 市花 是 什么
chitchat	杭州 哪里 小 龙虾 好吃	杭州 最 好吃 的 水煮 鱼 在 哪里	杭州 杭 哪里 小 龙虾 龙 虾 好吃 吃	杭州 杭 最 好吃 吃 的 水煮 鱼 在 哪里
chitchat	杭州 哪里 小 龙虾 好吃	杭州 哪里 能够 吃到 东坡肉	杭州 杭 哪里 小 龙虾 龙 虾 好吃 吃	杭州 杭 哪里 能够 吃 到 东坡 肉
chitchat	最近 哪 个 股票 比较 好	明天 的 股价 怎么 涨 ， 今天 股市 没 涨 啊	最近 哪 个 股票 股 比较 好	明天 的 股价 股 怎么 涨 ， 今天 股市 股 没 涨 啊
chitchat	最近 哪 个 股票 比较 好	下 个 星期 股市 会 涨 吗	最近 哪 个 股票 股 比较 好	下 个 星期 股市 股 会 涨 吗
chitchat	呃 你 觉得 你 自己 聪明 吗	你 聪明 吗	呃 你 觉得 你 自己 自 聪明 吗	你 聪明 吗
chitchat	呃 你 觉得 你 自己 聪明 吗	你 很 聪明 吗	呃 你 觉得 你 自己 自 聪明 吗	你 很 聪明 吗
chitchat	哦 ， 你 喜欢 哪 一 个 明星	你 喜欢 什么 明星	哦 ， 你 喜欢 哪 一 个 明星	你 喜欢 什么 明星
chitchat	我 想 调戏 你 一下 可以 吗	那 我 还是 调戏 你 吧	我 想 调戏 你 一下 可以 吗	那 我 还是 调戏 你 吧
chitchat	给 我 讲 个 不 好笑 的 笑话	讲 一 个 更 不 好笑 的 笑话	给 我 讲 个 不 好笑 的 笑话	讲 一 个 更 不 好笑 的 笑话
chitchat	给 我 讲 个 不 好笑 的 笑话	给 我 讲 一 个 不 好玩 的 笑话	给 我 讲 个 不 好笑 的 笑话	给 我 讲 一 个 不 好玩 的 笑话
chitchat	呵呵 ， 我 觉得 你 很 幽默	呵呵 ， 我 觉得 你 很 幽默	呵呵 ， 我 觉得 你 很 幽默	呵呵 ， 我 觉得 你 很 幽默
chitchat	我 是 世界 上 最 帅 的 人 吗	我 是 世界 上 最 帅 的 人 吗	我 是 世界 上 最 帅 的 人 吗	我 是 世界 上 最 帅 的 人 吗
chitchat	我 跟 你 推荐 一 部 电影 吧	我 跟 你 推荐 一 部 电影 吧	我 跟 你 推荐 荐 一 部 电影 电 影 吧	我 跟 你 推荐 荐 一 部 电影 电 影 吧
chitchat	你 的 大脑 有 多 大 的 容量	你 的 大脑 有 多 大 的 容量	你 的 大脑 脑 有 多 大 的 容量 量	你 的 大脑 脑 有 多 大 的 容量 量
chitchat	你 猜 我 是 男 的 还是 女 的	你 猜 我 是 男 的 还是 女 的	你 猜 我 是 男 的 还是 女 的	你 猜 我 是 男 的 还是 女 的
chitchat	帮帮 我 把 灯光 调暗 一点	帮帮 我 把 灯光 调暗 一点	帮 帮 我 把 灯光 灯 光 调 暗 一点 点	帮 帮 我 把 灯光 灯 光 调 暗 一点 点
chitchat	最高 人民 法院 在 哪 个 省	最高 人民 法院 在 哪 个 省	最高 高 人民 人 民 法院 在 哪 个 省	最高 高 人民 人 民 法院 在 哪 个 省
chitchat	怎么 去 阿里巴巴 西溪 园区	我 要 怎么 去 北京 啊	怎么 去 阿里 巴巴 西溪 园区	我 要 怎么 去 北京 京 啊
chitchat	怎么 去 阿里巴巴 西溪 园区	我 要 去 淘宝 城	怎么 去 阿里 巴巴 西溪 园区	我 要 去 淘宝 城
chitchat	怎么 去 阿里巴巴 西溪 园区	呃 我 现在 去 黄山 怎么 走	怎么 去 阿里 巴巴 西溪 园区	呃 我 现在 去 黄山 山 怎么 走
chitchat	怎么 去 阿里巴巴 西溪 园区	我 要 去 淘宝	怎么 去 阿里 巴巴 西溪 园区	我 要 去 淘宝
chitchat	怎么 去 阿里巴巴 西溪 园区	呃 我 要 去 武林 广场	怎么 去 阿里 巴巴 西溪 园区	呃 我 要 去 武林 广场
chitchat	怎么 去 阿里巴巴 西溪 园区	我 想 去 西湖	怎么 去 阿里 巴巴 西溪 园区	我 想 去 西湖
chitchat	怎么 去 阿里巴巴 西溪 园区	我 要 你 帮 我 导航 过去	怎么 去 阿里 巴巴 西溪 园区	我 要 你 帮 我 导航 过去
chitchat	怎么 去 阿里巴巴 西溪 园区	到 西湖 怎么 走	怎么 去 阿里 巴巴 西溪 园区	到 西湖 怎么 走
chitchat	不 是 调戏 我 啦 是 调戏 你 啊	不 是 调戏 我 啦 是 调戏 你 啊	不 是 调戏 我 啦 是 调戏 你 啊	不 是 调戏 我 啦 是 调戏 你 啊
chitchat	给 我 来 段 有 美女 的 视频 吧	给 我 来 段 有 美女 的 视频 吧	给 我 来 段 有 美女 美 女 的 视频 吧	给 我 来 段 有 美女 美 女 的 视频 吧
